label,tn,fp,fn,tp,acc,pre,recall,auc,f1,mcc
Anticancer_028,528,6,65,17,0.8847,0.7391,0.2073,0.6804,0.3238,0.3513
Anticancer_028,523,12,67,14,0.8718,0.5385,0.1728,0.6874,0.2617,0.2528
Anticancer_028,529,6,68,13,0.8799,0.6842,0.1605,0.7396,0.26,0.2918
Anticancer_028,521,14,68,13,0.8669,0.4815,0.1605,0.7127,0.2407,0.2217
Anticancer_028,528,7,74,7,0.8685,0.5,0.0864,0.6548,0.1474,0.1663
Anticancer_028,519,16,69,12,0.862,0.4286,0.1481,0.6392,0.2202,0.1918
Anticancer_028,525,10,75,6,0.862,0.375,0.0741,0.6726,0.1237,0.1177
Anticancer_029,531,3,76,6,0.8718,0.6667,0.0732,0.6895,0.1319,0.1913
Anticancer_029,519,15,72,10,0.8588,0.4,0.122,0.6839,0.1869,0.1616
Anticancer_029,531,3,75,7,0.8734,0.7,0.0854,0.6063,0.1522,0.2144
Anticancer_029,529,5,78,4,0.8653,0.4444,0.0488,0.7326,0.0879,0.1116
Anticancer_029,527,8,68,13,0.8766,0.619,0.1605,0.6664,0.2549,0.271
Anticancer_029,533,2,68,13,0.8864,0.8667,0.1605,0.7312,0.2708,0.3437
Anticancer_029,523,12,69,12,0.8685,0.5,0.1481,0.6936,0.2286,0.2196
Anticancer_029,531,4,73,8,0.875,0.6667,0.0988,0.6977,0.172,0.2232
Anticancer_029,529,6,75,6,0.8685,0.5,0.0741,0.6305,0.129,0.1537
Anticancer_029,525,10,76,5,0.8604,0.3333,0.0617,0.6758,0.1042,0.0944
Anticancer_030,529,5,74,8,0.8718,0.6154,0.0976,0.6982,0.1684,0.2085
Anticancer_030,519,15,73,9,0.8571,0.375,0.1098,0.667,0.1698,0.1434
Anticancer_030,526,8,72,10,0.8701,0.5556,0.122,0.6216,0.2,0.2158
Anticancer_030,526,8,66,16,0.8799,0.6667,0.1951,0.7468,0.3019,0.3162
Anticancer_030,529,6,66,15,0.8831,0.7143,0.1852,0.6476,0.2941,0.324
Anticancer_030,532,3,65,16,0.8896,0.8421,0.1975,0.7431,0.32,0.3751
Anticancer_030,523,12,70,11,0.8669,0.4783,0.1358,0.6931,0.2115,0.2021
Anticancer_030,523,12,70,11,0.8669,0.4783,0.1358,0.7193,0.2115,0.2021
Anticancer_030,526,9,72,9,0.8685,0.5,0.1111,0.6457,0.1818,0.1892
Anticancer_030,525,10,73,8,0.8653,0.4444,0.0988,0.6946,0.1616,0.1607
Anticancer_031,512,22,66,16,0.8571,0.4211,0.1951,0.6957,0.2667,0.2173
Anticancer_031,513,21,70,12,0.8523,0.3636,0.1463,0.674,0.2087,0.1614
Anticancer_031,529,5,72,10,0.875,0.6667,0.122,0.6215,0.2062,0.2481
Anticancer_031,517,17,63,19,0.8701,0.5278,0.2317,0.7165,0.322,0.2894
Anticancer_031,528,7,68,13,0.8782,0.65,0.1605,0.6741,0.2574,0.2811
Anticancer_031,531,4,68,13,0.8831,0.7647,0.1605,0.7523,0.2653,0.3157
Anticancer_031,525,10,70,11,0.8701,0.5238,0.1358,0.6936,0.2157,0.2181
Anticancer_031,523,12,71,10,0.8653,0.4545,0.1235,0.6977,0.1942,0.184
Anticancer_031,519,16,68,13,0.8636,0.4483,0.1605,0.6581,0.2364,0.2084
Anticancer_031,524,11,72,9,0.8653,0.45,0.1111,0.7001,0.1782,0.1727
Anticancer_032,526,8,71,11,0.8718,0.5789,0.1341,0.6813,0.2178,0.2341
Anticancer_032,523,11,71,11,0.8669,0.5,0.1341,0.6858,0.2115,0.2078
Anticancer_032,527,7,73,9,0.8701,0.5625,0.1098,0.5965,0.1837,0.2064
Anticancer_032,526,8,74,8,0.8669,0.5,0.0976,0.7158,0.1633,0.1764
Anticancer_032,531,4,70,11,0.8799,0.7333,0.1358,0.6524,0.2292,0.2814
Anticancer_032,533,2,71,10,0.8815,0.8333,0.1235,0.7207,0.2151,0.2927
Anticancer_032,522,13,66,15,0.8718,0.5357,0.1852,0.7462,0.2752,0.261
Anticancer_032,521,14,71,10,0.862,0.4167,0.1235,0.6663,0.1905,0.1699
Anticancer_032,527,8,76,5,0.8636,0.3846,0.0617,0.6804,0.1064,0.11
Anticancer_032,526,9,74,7,0.8653,0.4375,0.0864,0.6637,0.1443,0.1479
Anticancer_033,523,11,68,14,0.8718,0.56,0.1707,0.6947,0.2617,0.2585
Anticancer_033,528,6,77,5,0.8653,0.4545,0.061,0.6788,0.1075,0.1276
Anticancer_033,525,9,67,15,0.8766,0.625,0.1829,0.623,0.283,0.2915
Anticancer_033,527,7,62,20,0.888,0.7407,0.2439,0.7123,0.367,0.383
Anticancer_033,527,8,65,16,0.8815,0.6667,0.1975,0.6432,0.3048,0.3189
Anticancer_033,532,3,65,16,0.8896,0.8421,0.1975,0.7592,0.32,0.3751
Anticancer_033,527,8,71,10,0.8718,0.5556,0.1235,0.7374,0.202,0.2177
Anticancer_033,524,11,68,13,0.8718,0.5417,0.1605,0.7352,0.2476,0.2444
Anticancer_033,517,18,68,13,0.8604,0.4194,0.1605,0.6718,0.2321,0.1961
Anticancer_033,525,10,69,12,0.8718,0.5455,0.1481,0.6881,0.233,0.2357
Anticancer_034,525,9,72,10,0.8685,0.5263,0.122,0.6869,0.198,0.2065
Anticancer_034,526,8,75,7,0.8653,0.4667,0.0854,0.6693,0.1443,0.1551
Anticancer_034,522,12,74,8,0.8604,0.4,0.0976,0.586,0.1569,0.1439
Anticancer_034,525,9,64,18,0.8815,0.6667,0.2195,0.7361,0.3303,0.3363
Anticancer_034,526,9,66,15,0.8782,0.625,0.1852,0.6659,0.2857,0.294
